Observer,Site,Date,Habitat,Depth_m,Genus,SizeStandardized,percent_Bleach,percent_VN_Dead,percent_N_Dead,Count
DB,LTER1,2019-07-09,OR,10,Pocillopora,5-9,0,0,0,6
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,0,0,0,10
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,0,0,0,10
DB,LTER1,2019-07-09,OR,10,Pocillopora,30+,0,0,0,2
DB,LTER1,2019-07-09,OR,10,Pocillopora,30+,40,20,40,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,0,0,100,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,5-9,0,0,100,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,20,0,0,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,30+,0,0,100,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,5-9,10,0,80,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,30+,5,10,80,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,30+,0,0,100,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,60,20,20,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,15,0,5,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,30+,0,0,100,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,0,0,100,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,50,0,20,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,30+,0,0,100,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,10,0,0,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,30+,50,20,30,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,30+,50,30,20,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,5-9,0,0,100,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,40,20,40,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,5-9,0,0,100,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,40,20,40,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,30+,10,50,40,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,30+,10,30,60,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,0,0,100,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,30+,15,0,10,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,0,0,0,8
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,0,0,0,9
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,0,0,100,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,30+,0,0,0,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,30+,20,30,50,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,30+,0,20,50,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,0,0,100,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,0,0,0,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,0,0,100,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,10,10,80,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,0,0,100,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,30+,0,0,100,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,0,0,50,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,0,0,0,11
DB,LTER1,2019-07-09,OR,10,Pocillopora,5-9,0,0,0,9
DB,LTER1,2019-07-09,OR,10,Pocillopora,5-9,30,20,50,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,10,10,80,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,0,0,100,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,10,10,80,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,30,0,0,2
DB,LTER1,2019-07-09,OR,10,Pocillopora,30+,20,20,60,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,30+,50,0,0,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,30+,0,0,100,4
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,0,0,100,3
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,20,0,20,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,10,0,90,1
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,0,0,100,2
DB,LTER1,2019-07-09,OR,10,Pocillopora,10-29,0,0,0,3
DB,LTER1,2019-07-09,OR,10,Pocillopora,30+,10,20,70,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,5-9,0,0,0,15
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,0,0,0,32
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,0,0,0,9
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,0,0,0,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,50,0,0,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,5-9,0,0,100,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,0,0,100,7
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,0,0,100,14
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,0,0,100,12
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,10,30,60,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,10,20,70,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,0,0,100,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,20,20,50,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,40,30,30,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,0,0,15,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,10,20,70,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,80,20,0,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,70,20,10,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,30,30,20,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,20,60,20,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,30,50,20,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,30,20,50,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,20,20,60,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,40,0,0,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,0,0,0,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,20,10,70,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,30,20,50,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,50,20,30,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,0,0,10,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,30,30,30,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,30,20,50,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,30,20,50,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,0,0,0,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,50,20,30,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,30,30,40,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,30,30,40,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,5-9,0,0,0,8
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,0,0,0,10
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,0,0,0,10
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,0,0,0,3
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,10,20,0,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,0,0,100,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,0,0,100,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,0,50,50,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,0,0,100,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,30,10,30,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,30,20,50,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,0,0,100,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,5-9,50,0,0,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,10,0,20,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,0,0,0,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,0,10,20,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,0,0,100,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,0,0,80,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,0,0,100,2
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,30,20,50,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,50,0,0,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,10,0,80,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,0,0,100,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,0,0,100,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,10,40,50,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,0,0,100,2
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,10,10,80,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,90,0,10,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,10,0,90,2
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,0,0,100,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,10,30,60,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,0,0,0,5
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,10,20,40,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,0,0,100,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,0,0,0,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,30,30,40,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,0,0,100,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,0,0,100,3
DB,LTER2,2019-07-09,OR,10,Pocillopora,30+,30,0,10,1
DB,LTER2,2019-07-09,OR,10,Pocillopora,10-29,0,20,60,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,5-9,0,0,0,6
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,0,0,0,12
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,0,0,0,5
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,0,0,15,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,15,0,0,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,50,0,0,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,15,0,0,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,5-9,20,0,0,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,20,30,50,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,0,20,50,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,30+,0,10,80,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,80,10,20,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,10,0,0,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,0,0,10,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,0,80,0,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,40,0,0,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,30+,15,0,0,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,85,15,0,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,50,15,0,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,5-9,10,20,30,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,5-9,0,0,0,9
DB,LTER3,2019-07-13,OR,10,Pocillopora,30+,0,0,0,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,30+,0,0,95,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,0,0,5,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,0,0,0,14
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,25,50,25,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,0,0,80,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,15,40,40,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,0,0,5,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,0,0,0,2
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,0,0,100,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,5-9,80,0,0,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,10,0,0,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,20,30,30,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,10,0,0,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,0,0,0,3
DB,LTER3,2019-07-13,OR,10,Pocillopora,5-9,30,0,0,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,5,0,0,1
DB,LTER3,2019-07-13,OR,10,Pocillopora,10-29,20,20,50,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,5-9,0,0,0,24
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,0,0,0,21
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,0,0,0,12
DB,LTER4,2019-07-13,OR,10,Pocillopora,30+,0,0,0,2
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,20,0,0,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,30+,10,0,5,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,5-9,20,0,0,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,5-9,0,0,100,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,0,0,5,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,70,0,20,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,0,0,10,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,30+,0,0,20,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,0,0,10,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,30+,15,0,30,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,30+,20,0,0,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,25,0,0,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,30+,10,0,0,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,0,0,5,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,30+,30,0,40,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,20,0,20,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,0,0,0,17
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,10,20,60,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,5-9,20,0,0,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,15,0,5,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,10,0,10,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,10,0,0,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,15,0,0,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,30+,15,0,50,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,5,0,5,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,30+,5,0,10,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,0,0,100,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,0,0,100,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,20,0,0,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,30+,0,0,100,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,30,0,30,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,30+,15,0,0,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,30+,10,0,0,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,0,0,100,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,15,0,0,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,15,0,0,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,0,0,0,10
DB,LTER4,2019-07-13,OR,10,Pocillopora,5-9,0,0,0,4
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,0,0,0,4
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,10,0,0,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,30+,25,0,0,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,30+,0,0,0,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,10-29,0,0,100,1
DB,LTER4,2019-07-13,OR,10,Pocillopora,30+,0,0,0,1
DB,LTER5,2019-07-15,OR,10,Pocillopora,5-9,0,0,0,20
DB,LTER5,2019-07-15,OR,10,Pocillopora,5-9,0,0,0,3
DB,LTER5,2019-07-15,OR,10,Pocillopora,10-29,0,0,0,24
DB,LTER5,2019-07-15,OR,10,Pocillopora,10-29,0,0,0,1
DB,LTER5,2019-07-15,OR,10,Pocillopora,10-29,0,0,0,15
DB,LTER5,2019-07-15,OR,10,Pocillopora,30+,0,0,0,4
DB,LTER5,2019-07-15,OR,10,Pocillopora,5-9,0,0,100,7
DB,LTER5,2019-07-15,OR,10,Pocillopora,10-29,0,0,100,7
DB,LTER5,2019-07-15,OR,10,Pocillopora,10-29,0,0,100,9
DB,LTER5,2019-07-15,OR,10,Pocillopora,30+,0,0,100,4
DB,LTER5,2019-07-15,OR,10,Pocillopora,30+,0,0,50,1
DB,LTER5,2019-07-15,OR,10,Pocillopora,10-29,0,10,30,1
DB,LTER5,2019-07-15,OR,10,Pocillopora,10-29,0,10,30,1
DB,LTER5,2019-07-15,OR,10,Pocillopora,10-29,10,30,30,1
DB,LTER5,2019-07-15,OR,10,Pocillopora,10-29,20,30,40,1
DB,LTER5,2019-07-15,OR,10,Pocillopora,10-29,10,30,50,1
DB,LTER5,2019-07-15,OR,10,Pocillopora,10-29,10,0,15,1
DB,LTER5,2019-07-15,OR,10,Pocillopora,10-29,10,0,0,1
DB,LTER5,2019-07-15,OR,10,Pocillopora,5-9,20,30,50,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,5-9,0,0,0,28
DB,LTER6,2019-07-15,OR,10,Pocillopora,5-9,0,0,0,2
DB,LTER6,2019-07-15,OR,10,Pocillopora,10-29,0,0,0,31
DB,LTER6,2019-07-15,OR,10,Pocillopora,10-29,0,0,0,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,10-29,0,0,0,2
DB,LTER6,2019-07-15,OR,10,Pocillopora,10-29,0,0,0,16
DB,LTER6,2019-07-15,OR,10,Pocillopora,30+,0,0,0,2
DB,LTER6,2019-07-15,OR,10,Pocillopora,5-9,0,0,100,5
DB,LTER6,2019-07-15,OR,10,Pocillopora,10-29,0,0,100,4
DB,LTER6,2019-07-15,OR,10,Pocillopora,10-29,0,0,100,16
DB,LTER6,2019-07-15,OR,10,Pocillopora,30+,0,0,100,8
DB,LTER6,2019-07-15,OR,10,Pocillopora,30+,20,30,40,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,10-29,10,0,40,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,10-29,10,10,60,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,5-9,0,0,40,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,10-29,30,0,30,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,10-29,0,0,60,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,10-29,5,0,5,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,10-29,0,0,90,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,30+,5,10,30,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,10-29,10,20,50,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,30+,0,0,15,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,10-29,10,10,10,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,30+,50,0,5,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,10-29,10,20,40,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,10-29,0,20,70,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,30+,50,20,30,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,30+,30,40,20,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,10-29,90,5,0,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,10-29,30,30,30,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,10-29,10,40,50,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,10-29,15,5,0,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,10-29,0,10,20,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,10-29,0,0,90,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,30+,20,20,40,1
DB,LTER6,2019-07-15,OR,10,Pocillopora,10-29,0,0,0,9
DB,LTER6,2019-07-15,OR,10,Pocillopora,5-9,0,0,0,4
DB,LTER6,2019-07-15,OR,10,Pocillopora,5-9,10,0,50,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,30+,0,50,20,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,10,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,50,30,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,30+,20,70,10,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,5,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,50,40,10,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,100,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,30+,40,50,10,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,30+,0,40,60,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,10,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,5,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,30+,0,0,100,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,30+,50,40,10,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,30+,20,60,20,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,50,50,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,30+,40,50,10,2
TA,LTER1,2019-07-10,OR,10,Pocillopora,30+,50,30,20,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,15,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,50,50,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,30,60,10,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,5-9,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,30+,0,0,10,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,3
TA,LTER1,2019-07-10,OR,10,Pocillopora,30+,90,10,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,30+,80,20,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,30+,15,5,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,4
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,15,0,0,2
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,20,70,10,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,2
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,10,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,100,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,15,0,20,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,15,0,85,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,2
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,80,20,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,30+,10,70,20,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,2
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,2
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,50,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,30+,0,0,100,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,30+,30,60,10,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,30+,0,90,10,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,2
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,50,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,25,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,30+,60,40,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,10,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,30+,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,30+,50,50,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,30+,40,50,10,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,2
TA,LTER1,2019-07-10,OR,10,Pocillopora,5-9,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,90,10,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,30+,10,70,20,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,0,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,5,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,30+,0,0,100,1
TA,LTER1,2019-07-10,OR,10,Pocillopora,10-29,0,0,100,1
