Date,Location,Acanthastrea,Acropora,Astrea,Astreopora,Crustose_Coralline_Algae_or_Bare_Space,Cyphastrea,Fungiidae_unidentified,Gardineroseris,Goniastrea,Herpolitha,Leptastrea,Leptoseris,Lobophyllia,Macroalgae,Millepora,Montipora,Non_coralline_Crustose_Algae,Pachyseris,Pavona,Plesiastrea,Pocillopora,Porites,Porites_irregularis,Porites_rus,Porites_spp_Massive,Psammocora,Sand,Sandolitha,Soft_Coral,Stylocoeniella,Tubastrea,Turf,Unknown_or_Other,Stony_Coral
2007-04,LTER 2 Outer 17 m Coral Transect Pole 1-2 Quadrat 3,0,0,0,0,59.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,37.8,0,2.1
2007-04,LTER 2 Outer 17 m Coral Transect Pole 1-2 Quadrat 4,0,0,0,0,80.3,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,13.1,0,5.5
2007-04,LTER 2 Outer 17 m Coral Transect Pole 1-2 Quadrat 6,0,0,0,0,65.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0,0,0,5.6,0,0,0,0,15.2,0,13.7
2007-04,LTER 2 Outer 17 m Coral Transect Pole 1-2 Quadrat 7,0,0,0,0,38.2,0,0,0,0,0,0,0,0,0,29.6,0,0,0,0,0,0,16.6,0,0,0,0,2,0,0,0,0,13.6,0,16.6
2007-04,LTER 2 Outer 17 m Coral Transect Pole 1-2 Quadrat 8,0,0,0,0,50,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,21.4,0,0,0,0,0,0,0,0,0,27.1,0,21.9
2007-04,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 1,0,0,0,0,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.4,0,0,0,0,0.5,0.5,0,0,0,2.6,0,69.9
2007-04,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 2,0,0,0,0,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4,0,4.6,66.2,0,0,0,0,0,0,0,0,0,0,0,88.2
2007-04,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 3,0,0,0,0,68.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.1,4.1,0,0,0,0,0,0,0,0,0,23.2,0,7.2
2007-04,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 4,0,2.6,0,0,51.8,0,0,0,0,2.1,0,0,0,1,0.5,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,40.5,0,6.2
2007-04,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 5,0,0,0.5,0,67,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.5,1.5,0,0,0,0,26.3,0,5.1
2007-04,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 6,0,0,0,0,96.4,0,2.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,3
2007-04,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 7,0,0,0,0,74.2,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,0,0,0,0.5,5.2,0,0,0,0,7.7,0,12.8
2007-04,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 8,0,0,0,0,77.7,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,16.1,0,0.5
2007-04,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 1,0,0,0,0,70.1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9,0,2
2007-04,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 2,0,0,0,0,82.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,15.7,0,1.5
2007-04,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 3,0,0,0,0,91.3,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0,0,0,0,0,0,0.5
2007-04,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 4,0,0,0,0,27.3,0,1,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,30.8,0,0,0,0,1.5,0,0,0,0,33.8,0,31.8
2007-04,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 5,0,0,0,0,33.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30.6,0,0,0,0,6.1,0,0,0,0,28.6,0,30.6
2007-04,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 6,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,0,0,0,0,9.1,0,0,0,0,10.7,0,11.2
2007-04,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 7,0,0,0,0,53.6,0,1,0,0,2.6,0,0,0,1,0,0,0,0,0,0,0,10.7,0,0,0,0,3.1,0,0,0,0,28.1,0,14.3
2007-04,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 1,0,0.5,0,0,29.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,0,0,0,0,0.5,0,0,0,0,59.1,0,10.6
2007-04,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 2,0,0,0,0,35.4,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0.5,53,0,0,0,0,2.5,0,0,0,0,6.1,0,56
2007-04,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 3,0,0,1.5,0,52,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,26.5,7,0,0,0,0,3,0,0,0,0,9.5,0,35.5
2007-04,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5,0,0,0,0,5,0,0,0,0,17.5,0,50.5
2007-04,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 5,0,0,0,0,69.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29.1,0,0,0,0,0,0,0,0,0,0,0,29.1
2007-04,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 6,0,0,0,0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0
2007-04,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 7,0,0,0,0,55.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,21.8,0,0,0,0,16.6,0,6.2
2007-04,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 8,0,0,0,0,70.8,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,16.4,0,0,0,0,6.7,0,0,0,0,5.6,0,16.9
2007-04,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 1,0,0,0,0,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.7,0,0
2007-04,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 2,0,0,0,0,58.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3,0,0,0,0,5.1,0,0,0,0,20.9,0,15.3
2007-04,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 3,0,0,0,0,59.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,20.5,0,20
2007-04,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 4,0,0,0,0,41.8,0,1,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,20.6,0,0,0,0,0.5,0,0,0,0,30.4,0,27.3
2007-04,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 5,0,0,0,0,69.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,27.6,0,2.6
2007-04,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 6,0,0,0,0,42,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,17.6,0,0,0,0,32.1,0,0,0,0,7.3,0,18.1
2007-04,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 7,0,0,0,0,83.9,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,5.5,0,6
2007-04,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 8,0,0,0,0,52.5,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,18.7,0,0,0,0,1,0,0,0,0,26.3,0,20.2
2007-04,LTER 3 Fringing Reef Coral Transect Pole 1-2 Quadrat 1,0,0,0,0,38.6,0,0,0,0,0,0,0,0,0,0,13.8,0,0,1.1,0,0,16.4,0,0,0,0,0,0,0,0,0,30.2,0,31.3
2007-04,LTER 3 Fringing Reef Coral Transect Pole 1-2 Quadrat 2,0,0,0,0,9.4,0,0,0,0,0,0,0,0,0.6,0,20.6,0,0,0,0,0,21.7,0,0,0,0,3.9,0,0,0,0,43.9,0,42.3
2007-04,LTER 3 Fringing Reef Coral Transect Pole 1-2 Quadrat 3,0,0,0,0,18.3,0,0,0,0,0,0,0,0,0.5,0,4.3,0,0,4.3,0,0,4.3,0,0,0,0,4.8,0,0,0,0,63.4,0,12.9
2007-04,LTER 3 Fringing Reef Coral Transect Pole 1-2 Quadrat 4,0,0,0,0,52.2,0,0,0,0,0,0,0,0,3.8,0,2.2,0,0,25,0,0,1.6,0,0,0,0,0,0,0,0,0,15.2,0,28.8
2007-04,LTER 3 Fringing Reef Coral Transect Pole 1-2 Quadrat 5,0,0.5,0,0,25,0,0,0,0,0,0,0,0,1.6,0,8.7,0,0,39.1,0,0,1.1,0,0,0,0,2.7,0,0,0,0,21.2,0,49.4
2007-04,LTER 3 Fringing Reef Coral Transect Pole 1-2 Quadrat 6,0,0,0,0,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,0,0,1.7,0,0,0,0,4.4,0,0,0,0,55.2,0,22.1
2007-04,LTER 3 Fringing Reef Coral Transect Pole 1-2 Quadrat 7,0,0,0,0,14.9,0,1.1,0,0,0,0,0,0,0,0,9.6,0,0,20.2,0,0,2.7,0,0,0,0,1.1,0,0,0,0,50.5,0,33.6
2007-04,LTER 3 Fringing Reef Coral Transect Pole 1-2 Quadrat 8,0,0,0,0,18.6,0,0,0,0,0,0,0,0,1.6,0,4.4,0,0,0.5,0,0,10.4,0,0,0,0,9.3,0,0,0,0,55.2,0,15.3
2007-04,LTER 3 Fringing Reef Coral Transect Pole 2-3 Quadrat 1,0,0,0,0,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0.5,0,0,0,0,55.3,0,0,0,0,23.2,0,5.8
2007-04,LTER 3 Fringing Reef Coral Transect Pole 2-3 Quadrat 2,0,0,0,0,20.8,0,0.5,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3.3,0,0,0,0,1.6,0,0,0,0,55.7,0,21.8
2007-04,LTER 3 Fringing Reef Coral Transect Pole 2-3 Quadrat 3,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,1.7,0,0,27.2,0,0,1.1,0,0,0,0,20.6,0,0,0,0,48.3,0,30
2007-04,LTER 3 Fringing Reef Coral Transect Pole 2-3 Quadrat 4,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,4.8,0,0,12.2,0,0,1.1,0,0,0,0,42.9,0,0,0,0,33.9,0,18.1
2007-04,LTER 3 Fringing Reef Coral Transect Pole 2-3 Quadrat 5,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,76.2,0,0,0,0,16.9,0,1.6
2007-04,LTER 3 Fringing Reef Coral Transect Pole 2-3 Quadrat 6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3.8,0,0,9.2,0,0,1.1,0,0,0,0,41.1,0,0,0,0,37.8,0,14.1
2007-04,LTER 3 Fringing Reef Coral Transect Pole 2-3 Quadrat 7,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0.6,0,0,0,0,43.3,0,0,0,0,0,0,0,6.2,0,0,0,0,45.5,0,43.3
2007-04,LTER 3 Fringing Reef Coral Transect Pole 2-3 Quadrat 8,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,20.1,0,0,3.7,0,0,3.7,0,0,0,0,7.9,0,0,0,0,59.8,0,27.5
2007-04,LTER 3 Fringing Reef Coral Transect Pole 3-4 Quadrat 1,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,18.2,0,0,24.6,0,0,1.6,0,0,0,0,0,0,0,0,0,51.9,0,44.4
2007-04,LTER 3 Fringing Reef Coral Transect Pole 3-4 Quadrat 2,0,0,0,0,8,0,0,0,0,0,0,0,0,2.7,0,5.9,0,0,38.5,0,0,0,0,0,0,0,5.3,0,0,0,0,39.6,0,44.4
2007-04,LTER 3 Fringing Reef Coral Transect Pole 3-4 Quadrat 3,0,0,0,0,36.9,0,0,0,0,0,0,0,0,0,0,7,0,0,2.7,0,0,4.8,0,0,0,0.5,3.2,0,0,0,0,44.9,0,15
2007-04,LTER 3 Fringing Reef Coral Transect Pole 3-4 Quadrat 4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0.5,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,68.3,0,4.7
2007-04,LTER 3 Fringing Reef Coral Transect Pole 3-4 Quadrat 5,0,0,0,0,22.9,0,0,0,1.1,0,0,0,0,0,0,0.5,0,0,7.4,0,0,1.1,0,0,0,0,3.7,0,0,0,0,63.3,0,10.1
2007-04,LTER 3 Fringing Reef Coral Transect Pole 3-4 Quadrat 6,0,0,0,0,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0.5,8.6,0,0,0,0,71,0,2.7
2007-04,LTER 3 Fringing Reef Coral Transect Pole 3-4 Quadrat 7,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0.5,0,0,0,0,11.7,0,0,0,0,82.4,0,5.3
2007-04,LTER 3 Fringing Reef Coral Transect Pole 3-4 Quadrat 8,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0.5,0,7.5,0,0,31.7,0,0.5,5.4,0,0,0,0,7.5,0,0,0,0,40.3,0,45.1
2007-04,LTER 3 Fringing Reef Coral Transect Pole 4-5 Quadrat 1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,42.2,0,0,6.5,0,0,0,0,0,0,0,0,0,46.5,0,48.7
2007-04,LTER 3 Fringing Reef Coral Transect Pole 4-5 Quadrat 2,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,47.8,0,0,0,0,0,0,0,8.2,0,0,0,0,36.3,0,48.3
2007-04,LTER 3 Fringing Reef Coral Transect Pole 4-5 Quadrat 4,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,0,0,2.6,0,0,0,0,12.7,0,0,0,0,29.1,0,13.2
2007-04,LTER 3 Fringing Reef Coral Transect Pole 4-5 Quadrat 5,0,0,0,0,70.9,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2.2,0,0,1.6,0,0,0,0,22,0,0,0,0,2.7,0,4.3
2007-04,LTER 3 Fringing Reef Coral Transect Pole 4-5 Quadrat 6,0,3.2,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,41.4,0,0,0,0,0,0,1.1,2.2,0,0,0,0,48.4,0,45.7
2007-04,LTER 3 Fringing Reef Coral Transect Pole 4-5 Quadrat 7,0,30,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.9,0,30
2007-04,LTER 3 Fringing Reef Coral Transect Pole 4-5 Quadrat 8,0,31.4,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.1,0,31.9
2007-04,LTER 3 Fringing Reef Coral Transect Pole 5-6 Quadrat 1,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,2.1,0,0,3.2,0,0,0,0,0,0,0,84.1,0,0,0,0,8.5,0,5.3
2007-04,LTER 3 Fringing Reef Coral Transect Pole 5-6 Quadrat 2,0,0,0,0,2.1,0,0.5,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,69.6,0,0,0,0,16.2,0,12
2007-04,LTER 3 Fringing Reef Coral Transect Pole 5-6 Quadrat 3,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,5.9,0,0,0.5,0,0,0,0,0,0,0,80.1,0,0,0,0,10.8,0,6.4
2007-04,LTER 3 Fringing Reef Coral Transect Pole 5-6 Quadrat 4,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.7,0,0,0,0,19.1,0,0
2007-04,LTER 3 Fringing Reef Coral Transect Pole 5-6 Quadrat 5,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,0,0,0,0,84.1,0,0
2007-04,LTER 3 Fringing Reef Coral Transect Pole 5-6 Quadrat 6,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,6.9,0,0,0,0,81.4,0,4.8
2007-04,LTER 3 Fringing Reef Coral Transect Pole 5-6 Quadrat 7,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,2.6,0,0,0,0,0,12,0,0,0,0,46.4,0,0,0,0,38,0,14.6
2007-04,LTER 3 Fringing Reef Coral Transect Pole 5-6 Quadrat 8,0,0,0,0,4.9,0,0,0,0,0,0,0,0,1.1,0,2.2,0,0,1.1,0,0,7.1,0,0,0,0,23.6,0,0,0,0,59.9,0,10.4
2007-04,LTER 3 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,0,12.6,0,0,76.1,0,0,0,1.9,0,0,0,0,3.1,0,0,0,0,0,0,1.3,3.1,0,0,0,0,0,0,0,0,0,1.9,0,18.9
2007-04,LTER 3 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,0,18.7,0,0,58.4,0,0,0,0,0,0,0,0,6,0,0,0,0,5.4,0,7.8,0,0,0,0,0,0,0,0,0,0,3.6,0,31.9
2007-04,LTER 3 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,0,2.6,0,0,25.6,0,0.6,0,0,0,0,0,0,21.8,0,0,0,0,0.6,0,17.3,28.8,0,0,0,0,0,0,0,0,0,2.6,0,49.9
2007-04,LTER 3 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,0,6.2,0.6,0,61.2,0,1.9,0,0.6,0,4.4,0,0,8.8,0,0,0,0,0,0,2.5,5.6,0,0,0,5,0,0,0,0,0,3.1,0,26.8
2007-04,LTER 3 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,0,11.7,3.1,0,61.1,0,1.2,0,0,0,0,0,0,10.5,0,0,0,0,3.7,0,6.8,0,0,0,0,0,0,0,0,0,0,1.9,0,26.5
2007-04,LTER 3 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,0,1.2,1.2,0,73,0.6,0,0,0,0,11,0,0,4.3,0,0,0,0,0,0,3.1,1.2,0,0,0,0,1.8,0,0,0,0,2.5,0,18.3
2007-04,LTER 3 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,0,7.5,0.6,0,58.5,0,0,0,0,0,0,0,0,10.1,0,0,0,0,0,0,10.7,6.3,0,0,0,0,3.1,0,0,0,0,3.1,0,25.1
2007-04,LTER 3 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,0,2.5,0,0,74.5,0,0,0,0,0,0,0,0,6.2,0,1.2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10.6,0,8.7
2007-04,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,0,5.7,0.6,0,56.1,0,0.6,0,0,0,0,0,0,1.9,0,0,0,0,4.5,0,8.3,17.8,0,0,0,0,0,0,0,0,0,4.5,0,37.5
2007-04,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,0,10.6,0.6,0,64,0,0,0,0,0,0,0,0,3.7,0,0,0,0,2.5,0,8.7,3.7,0,0,0,0,0,0,0,0,0,6.2,0,26.1
2007-04,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,0,4.9,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,3,0,0,0,0,0,2.4,0,11.6
2007-04,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,0,10.6,0,0,65.2,0,5,0,0,0,6.8,0,0,1.2,0,0,0,0,1.9,0,1.2,0,0,0,0,0,0,0,0,0,0,8.1,0,25.5
2007-04,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,0,23.8,0.6,0,38.1,0,0.6,0,0,0,0,0,0,1.9,0,0,0,0,0,0,23.1,0,0,0,0,0,1.2,0,0,0,0,10.6,0,48.1
2007-04,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,0,1.3,0.6,15.5,64.5,0,0,0,3.9,0,0,0,0,1.9,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,5.8,0,27.8
2007-04,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,0,0.6,0,14.2,44.4,0,0,0,4.3,0,0,0,0,3.7,0,0,0,0,0,0,6.8,22.8,0,0,0,0,0,0,0,0,0,3.1,0,48.7
2007-04,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,0,27,0,0,32.9,0,0,0,0,0,0,0,0,4.6,0,2.6,0,0,0,0,22.4,0,0,0,0,0,0,0,0,0,0,10.5,0,52
2007-04,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,0,2.5,0,0,77.8,0,1.2,0,0,0,0,0,0,2.5,0,3.1,0,0,0,0,9.9,1.2,0,0,0,0,0,0,0,0,0,1.9,0,17.9
2007-04,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,0,14.5,0.6,0,61.2,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,15.8,1.2,0,0,0,0,1.2,0,0,0,0,3.6,0,32.1
2007-04,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,0,13.8,0,0,53.5,0,1.9,0,1.9,0,0,0,0,2.5,0,5.7,0,0,0,0,20.1,0.6,0,0,0,0,0,0,0,0,0,0,0,44
2007-04,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,0,0,1.2,0,79.5,0,3.7,0,0,0,0,0,0,0,0,0,0,0,2.5,0,10.6,0.6,0,0,0,0,0,0,0,0,0,1.9,0,18.6
2007-04,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,0,19.5,0,0,51.8,0,0,0,0,0,0,0,0,1.8,0,3,0,0,1.2,0,17.1,1.8,0,0,0,0,0,0,0,0,0,3.7,0,42.6
2007-04,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,0,18.4,0,0,60.1,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,13.9,0,0,0,0,0,0,0,0,0,0,3.2,0,32.3
2007-04,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,0,8.8,0,0,83,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,2.5,0,10.7
2007-04,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,0,2.5,0,0,75.3,0,1.9,0,0,0,4.4,0,0,0,0,8.2,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,3.2,0,21.4
2007-04,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,0,6.5,0,0,47,0,7.1,0,0,0,5.4,0,0,1.8,0,0,0,0,0,0,23.2,0,0,0,0,4.8,0,0,0,0,0,4.2,0,47
2007-04,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,0,1.2,0,0,56.4,0,1.8,0,0,0,0,0,0,3.6,0,0,0,0,0,0,30.3,0,0,0,0,0,0,0,0,0,0,6.7,0,33.3
2007-04,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,0,3.7,0,0,70.2,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7.5,0,16.7
2007-04,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,0,6.8,0,0,22.4,0,5.6,0,9.9,0,0,0,0,2.5,0,0,0,0,1.2,0,24.8,25.5,0,0,0,0,0,0,0,0,0,1.2,0,73.8
2007-04,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,0,25.3,0,0,59.3,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,2.5,1.9,0,0,0,0,0,0,0,0,0,7.4,0,29.7
2007-04,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,0,13.8,0,0,58.5,0,0,0,0,0,0,0,0,0.6,0,3.1,0,0,2.5,0,11.3,5.7,0,0,0,0,0,0,0,0,0,4.4,0,36.4
2007-04,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,0,8.7,0,0,68.9,0,0.6,0,0,0,0,0,0,3.1,6.8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6.8,0,14.3
2007-04,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,0,5.6,0,0,65.8,0,0,0,0,0,4.3,0,0,1.9,0,0,0,0,0.6,0,19.3,0,0,0,0,0,0,0,0,0,0,2.5,0,29.8
2007-04,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,0,11.8,0,0,48.7,0,1.3,0,8.6,0.7,0.7,0,0,2,0,0,0,0,3.3,0,15.8,0,0,0,0,0,3.9,0,0,0,0,3.3,0,42.2
2007-04,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,0,20.2,0.6,0,36.2,0,0,0,0,0,0,0,0,6.1,0,0.6,0,0,0.6,0,28.8,0,0,0,0,0,0,0,0,0,0,6.7,0,50.8
2007-04,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,0,7.9,0,0,54.9,0,0,0,0.6,0,0,0,0,4.9,0,1.2,0,0,0,0,26.8,0,0,0,0,0,0,0,0,0,0,3.7,0,36.5
2007-04,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,0,19.6,0,0,50,0,0,0,0,0,2.5,0,0,3.8,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,17.7,0,28.4
2007-04,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,0,5.7,0.6,0,68.4,0,0,0,0,0,0.6,0,0,5.1,0,0,0,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,9.5,0,17
2007-04,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,0,14.2,0,0,64.5,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,3.9,0,29.7
2007-04,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,0,9.4,0,0,53.5,0,0,0,18.9,0,0,0,0,1.9,0,0,0,0,0,0,10.7,4.4,0,0,0,0,0,0,0,0,0,1.3,0,43.4
